date,diesel,midgrade_ref,premium_conv,premium_ref,midgrade_conv,regular_ref,regular_conv,crude_oil,usd_index,covid_flag,crisis_flag
2018-04-09,0.5484124901600629,0.6363358778625956,0.6438142723589902,0.6569767441860466,0.5938878386893511,0.5939505041246564,0.5370779425686336,0.4504310344827585,0.5604778680149836,0,0
2018-04-16,0.5644187877197586,0.6491603053435115,0.6590838267373011,0.6701346389228886,0.6099558916194079,0.6076993583868011,0.5550646891763963,0.4614224137931033,0.562318416433031,0,0
2018-04-23,0.5720283390186303,0.6632061068702291,0.6759114989093172,0.6860465116279069,0.6263390044108381,0.6232813932172319,0.5714736509940044,0.4640086206896551,0.6074873530402254,0,0
2018-04-30,0.5783258987142481,0.6772519083969468,0.6889996883764412,0.7001223990208079,0.6392564587271583,0.6397800183318059,0.5856737141053959,0.4673850574712642,0.62859113205403,0,0
2018-05-07,0.5819994752033586,0.6812213740458017,0.6874415705827358,0.7037943696450428,0.63768115942029,0.6428353192789491,0.5831492584411486,0.4830459770114941,0.646923969835139,0,0
2018-05-14,0.5998425610076095,0.7001526717557254,0.7083203490183857,0.7291921664626682,0.6606805293005673,0.6358081271005196,0.5998737772167876,0.4883620689655172,0.6615009887693852,0,0
2018-05-21,0.609813697192338,0.7132824427480917,0.7220317856029913,0.7423500611995104,0.6748582230623819,0.6523067522150932,0.615020511202272,0.4860632183908045,0.6697214477597146,0,0
2018-05-28,0.612700078719496,0.7236641221374047,0.7357432221875971,0.7533659730722153,0.6887208569628231,0.6623892453406661,0.6285894603976017,0.4571839080459769,0.6802402572097659,0,0
2018-06-04,0.6119128837575438,0.7236641221374047,0.7301339981302585,0.7515299877600978,0.6827347195967235,0.6590284142988085,0.6197538655727358,0.4456178160919539,0.6822804535003368,0,0
2018-06-11,0.6069273156651798,0.7148091603053437,0.7207852913680272,0.7429620563035497,0.6751732829237556,0.6492514512679499,0.6112338277059008,0.4517959770114941,0.6965969832025958,0,0
2018-06-18,0.6011545526108633,0.7053435114503819,0.7120598317232781,0.7365361077111383,0.6660365469439193,0.6385578979529485,0.6011360050489113,0.4525862068965516,0.721211658916852,0,0
2018-06-25,0.5938073996326423,0.6925190839694657,0.7011530071673416,0.7239902080783354,0.6540642722117205,0.6245035135960892,0.5869359419375196,0.5079741379310345,0.7215276707540643,0,0
2018-07-02,0.5990553660456572,0.6931297709923665,0.704580866313493,0.7246022031823747,0.6581600504095779,0.6248090436908036,0.5923004102240453,0.5058189655172414,0.7153083606146504,0,0
2018-07-09,0.6008921542902124,0.6952671755725193,0.710501713929573,0.7282741738066096,0.6619407687460619,0.6293919951115186,0.5960870937204165,0.493103448275862,0.7025659227156464,0,0
2018-07-16,0.5998425610076095,0.6916030534351145,0.7129947023995012,0.7233782129742963,0.6660365469439193,0.626031164069661,0.6011360050489113,0.4714798850574712,0.7164045428906931,0,0
2018-07-23,0.5948569929152454,0.6839694656488551,0.7055157369897164,0.715422276621787,0.6556395715185888,0.6171707913229454,0.5897759545597979,0.4790948275862068,0.7095814892823209,0,0
2018-07-30,0.5964313828391496,0.6854961832061071,0.7089435961358678,0.7166462668298654,0.6603654694391936,0.6208371524595173,0.5954559798043545,0.4751436781609194,0.7050281167510661,0,0
2018-08-06,0.5956441878771974,0.6839694656488551,0.710501713929573,0.7157282741738065,0.6619407687460619,0.6202260922700886,0.598295992426633,0.4639367816091954,0.7186389385738368,0,0
2018-08-13,0.594069797953293,0.6800000000000002,0.7095668432533498,0.7120563035495715,0.6609955891619408,0.616865261228231,0.5960870937204165,0.4513649425287356,0.7539762228334892,0,0
2018-08-20,0.5914458147467856,0.675114503816794,0.704269242754752,0.7047123623011016,0.6575299306868305,0.6080048884815155,0.5900915115178289,0.4653735632183907,0.7318107685833377,0,0
2018-08-27,0.5964313828391496,0.6769465648854964,0.7048924898722341,0.7071603427172581,0.6584751102709516,0.6095325389550872,0.5919848532660145,0.4765804597701148,0.7269460543405439,0,0
2018-09-03,0.6032537391760691,0.6766412213740458,0.7061389841071982,0.7080783353733169,0.6584751102709516,0.6080048884815155,0.5913537393499526,0.4683189655172413,0.7524579130868854,0,0
2018-09-10,0.6048281290999737,0.679083969465649,0.7095668432533498,0.7114443084455324,0.6619407687460619,0.6128933699969448,0.5932470810981382,0.4715517241379309,0.742352280033189,0,0
2018-09-17,0.6074521123064811,0.6848854961832063,0.7092552196946088,0.7169522643818849,0.6622558286074356,0.6162542010388024,0.5951404228463236,0.4810344827586206,0.7255123257589084,0,0
2018-09-24,0.6082393072684333,0.6830534351145041,0.711124961047055,0.7151162790697674,0.6638311279143039,0.6135044301863735,0.597664878510571,0.4994252873563218,0.7273731113882049,0,0
2018-10-01,0.6192600367357648,0.6955725190839697,0.7179806793393578,0.7288861689106487,0.670132325141777,0.6232813932172319,0.6030293467970967,0.5158764367816091,0.7398952750262953,0,0
2018-10-08,0.6381527158226186,0.7108396946564888,0.7263945154253658,0.7426560587515298,0.6795841209829869,0.6364191872899481,0.6134427264121174,0.5002873563218391,0.7473103967894441,0,0
2018-10-15,0.6405143007084755,0.7080916030534352,0.7207852913680272,0.7380660954712364,0.6742281033396347,0.6293919951115186,0.606184916377406,0.4807471264367814,0.7433532436357857,0,0
2018-10-22,0.636840724219365,0.7029007633587789,0.7114365846057961,0.7325581395348837,0.6632010081915565,0.620531622364803,0.5926159671820762,0.4605603448275862,0.7687016479835691,0,0
2018-10-29,0.6302807662030963,0.6928244274809161,0.704269242754752,0.7233782129742963,0.6568998109640833,0.611365719523373,0.5828337014831176,0.4435344827586206,0.7868175843723062,0,0
2018-11-05,0.6258199947520335,0.6803053435114506,0.6877531941414771,0.7108323133414931,0.6392564587271583,0.5967002749770853,0.5632691700852003,0.4184626436781609,0.7789126183163364,0,0
2018-11-12,0.6203096300183679,0.6619847328244275,0.6687441570582734,0.6906364749082008,0.6206679269061122,0.5762297586312253,0.5424424108551593,0.3850574712643678,0.7955508491066823,0,0
2018-11-19,0.6111256887955916,0.6433587786259543,0.6472421315051415,0.6707466340269277,0.5998739760554506,0.5557592422853652,0.5175134111707163,0.3711925287356321,0.7910532586320782,0,0
2018-11-26,0.605615324061926,0.6287022900763359,0.6276098473044561,0.6560587515299878,0.5797101449275364,0.5383440268866484,0.4922688545282422,0.3426005747126436,0.8013375239927703,0,0
2018-12-03,0.5914458147467856,0.606412213740458,0.5995637270177625,0.6324969400244798,0.551984877126654,0.516651390161931,0.4622909435153045,0.3542385057471264,0.7885002565974601,0,0
2018-12-10,0.5793754919968512,0.5908396946564887,0.5874104082268619,0.6199510403916769,0.540957781978576,0.5035135960892148,0.4544020195645314,0.3464080459770114,0.8006914899413275,0,0
2018-12-17,0.5688795591708213,0.5777099236641223,0.5699594889373635,0.607405140758874,0.5242596093257719,0.4915979223953561,0.4364152729567686,0.3136494252873562,0.792050200737568,0,0
2018-12-24,0.5573340330621883,0.5685496183206109,0.5528201932066062,0.5973072215422276,0.5069313169502208,0.4784601283226398,0.4200063111391606,0.3010057471264367,0.7862819469027462,0,0
2018-12-31,0.5497244817633167,0.5545038167938932,0.5356808974758491,0.5829253365973073,0.4892879647132956,0.4650168041552093,0.4010728936573051,0.3137931034482758,0.7715600243469214,0,0
2019-01-07,0.5405405405405403,0.5444274809160305,0.5266438142723587,0.5746634026927784,0.4779458097038437,0.4555453712190651,0.3922372988324393,0.3409482758620689,0.7419605083795027,0,0
2019-01-14,0.5308318026764629,0.542290076335878,0.5266438142723587,0.5746634026927784,0.4779458097038437,0.4558509013137795,0.396970653202903,0.3491379310344827,0.7434491109377976,0,0
2019-01-21,0.5279454211493047,0.5413740458015268,0.5282019320660641,0.5703794369645043,0.4792060491493384,0.4564619615032081,0.3982328810350267,0.3560344827586206,0.7468219794794675,0,0
2019-01-28,0.5279454211493047,0.5355725190839695,0.5294484263010283,0.5673194614443084,0.4792060491493384,0.4534066605560649,0.4029662354054906,0.3614224137931034,0.7312451644740423,0,0
2019-02-04,0.5282078194699553,0.5358778625954199,0.5285135556248051,0.5657894736842105,0.4754253308128545,0.4512679498930645,0.4029662354054906,0.3607040229885057,0.739692384010942,0,0
2019-02-11,0.5282078194699553,0.540763358778626,0.5325646618884387,0.5725214198286414,0.4792060491493384,0.4558509013137795,0.4108551593562637,0.3632183908045976,0.7589436798410909,0,0
2019-02-18,0.5387037522959852,0.5477862595419849,0.5431598628856341,0.5783353733170135,0.4902331442974166,0.4668499847234952,0.4244241085515935,0.3837643678160919,0.7457467695270497,0,0
