date,diesel,midgrade_ref,premium_conv,premium_ref,midgrade_conv,regular_ref,regular_conv,crude_oil,usd_index,covid_flag,crisis_flag,regular_conv_lag1,regular_conv_lag4,regular_conv_lag8,crude_oil_lag1,crude_oil_lag4,crude_oil_lag8,usd_index_lag1,usd_index_lag4,usd_index_lag8,regular_conv_roll_mean_4,regular_conv_roll_std_4,regular_conv_roll_mean_12,regular_conv_roll_std_12,crude_oil_roll_mean_4,crude_oil_roll_std_4,crude_oil_roll_mean_12,crude_oil_roll_std_12,usd_index_roll_mean_4,usd_index_roll_std_4,usd_index_roll_mean_12,usd_index_roll_std_12
2006-06-05,0.5082655471004984,0.6323664122137405,0.6017450919289496,0.6337209302325582,0.6045998739760556,0.6379468377635198,0.6077627011675606,0.4900862068965517,0.3249390418873945,0,0,0.5992426633007256,0.615020511202272,0.5610602713789837,0.4900143678160919,0.4897988505747125,0.4707614942528734,0.3115700287939189,0.2888908607197287,0.3812316989450184,0.6113916061849163,0.012124671296859556,0.5716840222993583,0.056902371352736944,0.483423132183908,0.008375417048199758,0.4681992337164749,0.02628697041870561,0.3062672308178479,0.012424643516997675,0.3451244925778729,0.037125644667855666
2006-06-12,0.5156127000787194,0.6311450381679389,0.6082891866625114,0.6337209302325582,0.6118462507876496,0.6373357775740911,0.6147049542442411,0.475287356321839,0.3402212497982764,0,0,0.6077627011675606,0.6266961186494161,0.5929315241401072,0.4900862068965517,0.4723419540229884,0.4924568965517241,0.3249390418873945,0.3068189542758373,0.3595483054448993,0.6095771536762384,0.011942277986851043,0.5836751867045334,0.04628838032633837,0.4834949712643677,0.008449239973854246,0.4735272988505746,0.02329894032103423,0.3152792761097643,0.007851661162438468,0.34080410742741957,0.03610918918773864
2006-06-19,0.5148255051167672,0.6241221374045802,0.596759114989093,0.6272949816401469,0.6001890359168243,0.6293919951115186,0.602082675923004,0.4785919540229884,0.3460210269813912,0,0,0.6147049542442411,0.6046071315872514,0.6298516882297254,0.475287356321839,0.4815373563218389,0.4817528735632183,0.3402212497982764,0.3177890794819067,0.3377922655454211,0.6065793625749447,0.006458647472188515,0.5925633743557378,0.040298811136073275,0.4842313218390804,0.007187379429484425,0.4783884099616857,0.015046123833779956,0.3236298499903741,0.01233615848406555,0.33712032959325433,0.033408199360467336
2006-06-26,0.5022303857255312,0.6195419847328245,0.596135867871611,0.624235006119951,0.600504095778198,0.6251145737855179,0.6030293467970967,0.4980603448275861,0.3471636510627385,0,0,0.602082675923004,0.5992426633007256,0.6251183338592615,0.4785919540229884,0.4900143678160919,0.4943965517241378,0.3460210269813912,0.3115700287939189,0.30788581854071,0.6059482486588829,0.006828363839816913,0.6008204480908803,0.028785110051424437,0.48349497126436775,0.007688767557758025,0.48094468390804584,0.01161247025445697,0.3306878368652452,0.015540612498000237,0.3334039906050907,0.029121641509202337
2006-07-03,0.5103647336657045,0.6305343511450383,0.6198192583359301,0.6343329253365972,0.6244486452425961,0.6382523678582341,0.6273272325654781,0.5124281609195402,0.3202715107285754,0,0,0.6030293467970967,0.6077627011675606,0.615020511202272,0.4980603448275861,0.4900862068965517,0.4897988505747125,0.3471636510627385,0.3249390418873945,0.2888908607197287,0.6068949195329756,0.0057691717572669705,0.6068423267066372,0.018529136767375276,0.48550646551724125,0.010501025010156413,0.4845905172413792,0.009082434303461142,0.33958624243245017,0.01022688111308292,0.3308226651231034,0.02600151834750243
2006-07-10,0.5156127000787194,0.6430534351145039,0.6297912122156434,0.6474908200734393,0.635790800252048,0.6513901619309503,0.6390028400126222,0.5164511494252872,0.3290845567765341,0,0,0.6273272325654781,0.6147049542442411,0.6266961186494161,0.5124281609195402,0.475287356321839,0.4723419540229884,0.3202715107285754,0.3402212497982764,0.3068189542758373,0.611786052382455,0.011844600415130982,0.6123645734721782,0.012556455307320042,0.49109195402298844,0.01741481652342105,0.48806273946360146,0.011063508174720894,0.3384193596427454,0.012474496744816928,0.3257426494383998,0.020664959309831196
2006-07-17,0.5177118866439254,0.6470229007633588,0.6363353069492053,0.6508567931456548,0.6417769376181475,0.6544454628780936,0.6446828652571788,0.5076149425287356,0.341050975459527,0,0,0.6390028400126222,0.602082675923004,0.6046071315872514,0.5164511494252872,0.4785919540229884,0.4815373563218389,0.3290845567765341,0.3460210269813912,0.3177890794819067,0.6178605238245503,0.018307743394585105,0.616203849794888,0.013105805772750228,0.5013829022988505,0.01712227127577981,0.4900622605363984,0.013767648290117781,0.3356351863873098,0.013162123190714593,0.323204003716036,0.017808208723735876
2006-07-24,0.5229598530569404,0.6461068702290078,0.6453723901526954,0.6505507955936354,0.6502835538752365,0.6532233424992362,0.6516251183338593,0.5068247126436781,0.333174030157596,0,0,0.6446828652571788,0.6030293467970967,0.5992426633007256,0.5076149425287356,0.4980603448275861,0.4900143678160919,0.341050975459527,0.3471636510627385,0.3115700287939189,0.628510571158094,0.018460082044808753,0.6174397812138424,0.01506303152083169,0.5086386494252872,0.00792346846582751,0.49221743295019155,0.014360118540597653,0.33439267350684376,0.012041791035932918,0.32347556287554485,0.01807375636892162
2006-07-31,0.5318813959590658,0.6445801526717558,0.6484886257401057,0.6502447980416155,0.6512287334593574,0.6516956920256647,0.6532029031240139,0.5163793103448275,0.3178233270701756,0,0,0.6516251183338593,0.6273272325654781,0.6077627011675606,0.5068247126436781,0.5124281609195402,0.4900862068965517,0.333174030157596,0.3202715107285754,0.3249390418873945,0.6406595140422846,0.010278231538792863,0.6196486799200588,0.01795694448072464,0.5108297413793104,0.004491857829038396,0.4932531130268198,0.014966919620706145,0.33089526828055815,0.008650126100647734,0.3255829138436187,0.017557687681878518
2006-08-07,0.551561270007872,0.6458015267175572,0.6625116858834527,0.6517747858017136,0.6654064272211722,0.6523067522150932,0.6686651940675291,0.5194683908045976,0.3099993098592057,0,0,0.6532029031240139,0.6390028400126222,0.6147049542442411,0.5163793103448275,0.5164511494252872,0.475287356321839,0.3178233270701756,0.3290845567765341,0.3402212497982764,0.6471284316819185,0.006560625713565376,0.6228305459135374,0.02029318089824348,0.5118175287356321,0.005318841838222788,0.49546815134099603,0.016315379940867916,0.3302832223659582,0.00967793136211445,0.32799395270615594,0.013601950019846798
2006-08-14,0.5541852532143794,0.6421374045801527,0.6491118728575879,0.6484088127294982,0.6515437933207311,0.6461961503208067,0.6541495739981066,0.491882183908046,0.3099541653110327,0,0,0.6686651940675291,0.6446828652571788,0.602082675923004,0.5194683908045976,0.5076149425287356,0.4785919540229884,0.3099993098592057,0.341050975459527,0.3460210269813912,0.6545440201956452,0.010115475130032693,0.6263279688650467,0.02425064912319611,0.5125718390804597,0.006315577271518593,0.4993953544061302,0.0159094690320657,0.32551191063662605,0.014141260095454342,0.3282589823381033,0.01317617413074927
2006-08-21,0.5457885069535555,0.6229007633587789,0.6244936117170456,0.6282129742962057,0.6266540642722118,0.6254201038802323,0.6285894603976017,0.4942528735632184,0.3098270341121543,0,0,0.6541495739981066,0.6516251183338593,0.6030293467970967,0.491882183908046,0.5068247126436781,0.4980603448275861,0.3099541653110327,0.333174030157596,0.3471636510627385,0.6569106973808772,0.00790521091442956,0.630456505732618,0.024433105246754475,0.5086386494252872,0.01239987410006295,0.5002574233716475,0.01511424654316663,0.31773770809950247,0.01093547308768883,0.32760607282386384,0.013915521688626625
2006-08-28,0.5442141170296511,0.5987786259541985,0.6026799626051728,0.6049571603427173,0.60239445494644,0.6006721662083716,0.6042915746292205,0.4790948275862068,0.310397308347123,0,0,0.6285894603976017,0.6532029031240139,0.6273272325654781,0.4942528735632184,0.5163793103448275,0.5124281609195402,0.3098270341121543,0.3178233270701756,0.3202715107285754,0.6511517828968127,0.016622994245586123,0.6329020721573577,0.02240972862854439,0.5054956896551723,0.014438582907520174,0.500610632183908,0.014901135673470341,0.3119009590881421,0.0039489189711091255,0.3274608232670501,0.014105915982342935
2006-09-04,0.528470217790606,0.5661068702290077,0.5677781240261762,0.5706854345165239,0.5664776307498427,0.5664527956003667,0.5664247396655095,0.4612787356321838,0.3115160628972524,0,0,0.6042915746292205,0.6686651940675291,0.6390028400126222,0.4790948275862068,0.5194683908045976,0.5164511494252872,0.310397308347123,0.3099993098592057,0.3290845567765341,0.6389239507731145,0.028416921742632415,0.6326128116124959,0.022783015692209592,0.4961745689655172,0.01689612563238273,0.4996946839080459,0.015910491315422645,0.31004445440737893,0.0002462841439791594,0.32624901213869417,0.014942093830019609
2006-09-11,0.4996064025190238,0.5377099236641223,0.5341227796821437,0.540391676866585,0.5324511657214872,0.5377329666972197,0.5295045755758915,0.4357758620689654,0.3244398573432274,0,0,0.5664247396655095,0.6541495739981066,0.6446828652571788,0.4612787356321838,0.491882183908046,0.5076149425287356,0.3115160628972524,0.3099541653110327,0.341050975459527,0.6133638371726096,0.03733131283264028,0.6285894603976017,0.029504460520869722,0.4816271551724137,0.015111201585155677,0.4985272988505747,0.0182116223141456,0.3104236426668906,0.0007682070492080117,0.3238569132302755,0.014798951345402135
2006-09-18,0.4618210443453162,0.5019847328244276,0.496727952633219,0.5055079559363524,0.4933837429111532,0.5016804155209289,0.4910066266961185,0.4172413793103448,0.3203524595735758,0,0,0.5295045755758915,0.6285894603976017,0.6516251183338593,0.4357758620689654,0.4942528735632184,0.5068247126436781,0.3244398573432274,0.3098270341121543,0.333174030157596,0.5822025875670558,0.04345758956597803,0.6225412853686757,0.040734042965743796,0.4676005747126436,0.025134576896867895,0.4949592911877394,0.02529076684020343,0.3140450656749393,0.0069652823025812965,0.32205848242709517,0.013071058298184366
2006-09-25,0.4308580425085279,0.4665648854961833,0.4574633842318477,0.4684822521419828,0.4555765595463137,0.4659333944393524,0.4528242347743767,0.4211206896551723,0.3199840385482551,0,0,0.4910066266961185,0.6042915746292205,0.6532029031240139,0.4172413793103448,0.4790948275862068,0.5163793103448275,0.3203524595735758,0.310397308347123,0.3178233270701756,0.547806879141685,0.04864287734259033,0.613206058693594,0.05569950058538055,0.4483477011494252,0.027314537235296296,0.488224377394636,0.03373964526450331,0.3166764220402946,0.006827414222721957,0.31982421646966497,0.010410291694062566
2006-10-02,0.4180005247966412,0.4390839694656488,0.4375194764724213,0.4406364749082007,0.4357277882797732,0.4384356859150626,0.4348374881666139,0.4055316091954022,0.3254766252426515,0,0,0.4528242347743767,0.5664247396655095,0.6686651940675291,0.4211206896551723,0.4612787356321838,0.5194683908045976,0.3199840385482551,0.3115160628972524,0.3099993098592057,0.509940044177974,0.04896931588423582,0.5986641422110024,0.07205559210672857,0.43385416666666654,0.0199493194262549,0.48061542145593866,0.037832558769963665,0.31907310459057764,0.005427628828826006,0.3198002604546383,0.010409499546808315
2006-10-09,0.4075045919706112,0.4186259541984733,0.4234964163290743,0.419828641370869,0.4212350346565848,0.4188817598533457,0.4218996528873461,0.3969827586206896,0.3398471208415774,0,0,0.4348374881666139,0.5295045755758915,0.6541495739981066,0.4055316091954022,0.4357758620689654,0.491882183908046,0.3254766252426515,0.3244398573432274,0.3099541653110327,0.47704323130325016,0.04209138312597072,0.5816503628905016,0.08466534639724087,0.4199173850574712,0.012477323283878974,0.47137212643678156,0.04163962815817135,0.3225632451769274,0.0028017456729358854,0.31949959949348133,0.010166221626794255
2006-10-16,0.4067173970086591,0.4018320610687023,0.4141477095668431,0.4033047735618115,0.4133585381222432,0.4023831347387718,0.4133796150205111,0.3962643678160918,0.3309526070457664,0,0,0.4218996528873461,0.4910066266961185,0.6285894603976017,0.3969827586206896,0.4172413793103448,0.4942528735632184,0.3398471208415774,0.3203524595735758,0.3098270341121543,0.4501420006311138,0.030049793960958797,0.5630850951930156,0.09354706773596426,0.4102191091954022,0.011035252102161172,0.4621527777777777,0.04499770157171247,0.32641506105151497,0.009298997779132288,0.31939927827531894,0.009937585817288475
2006-10-23,0.4122277617423248,0.3890076335877863,0.4104082268619506,0.390452876376989,0.4092627599243857,0.3910785212343416,0.4105396023982328,0.3991379310344827,0.3209414143112363,0,0,0.4133796150205111,0.4528242347743767,0.6042915746292205,0.3962643678160918,0.4211206896551723,0.4790948275862068,0.3309526070457664,0.3199840385482551,0.310397308347123,0.43073524771221194,0.01716622117432018,0.5432313032502366,0.09821308519734065,0.404974856321839,0.011557741178729167,0.45293941570881224,0.04631884844046218,0.32906509791956257,0.008468716637336721,0.3192141596826664,0.009674878999362263
2006-10-30,0.4103909734977695,0.3859541984732824,0.4150825802430663,0.3880048959608323,0.4143037177063642,0.3889398105713412,0.4162196276427895,0.3967672413793102,0.307676181788274,0,0,0.4105396023982328,0.4348374881666139,0.5664247396655095,0.3991379310344827,0.4055316091954022,0.4612787356321838,0.3209414143112363,0.3254766252426515,0.3115160628972524,0.420164089618176,0.010908416546199746,0.5230093615230882,0.0984932497518052,0.39947916666666655,0.00421566472030221,0.4431693007662834,0.044029236876510176,0.3293044418603079,0.008133407207839423,0.31947400028608813,0.009676000806592746
2006-11-06,0.4075045919706112,0.379236641221374,0.4100966033032096,0.3815789473684211,0.4102079395085067,0.381301558203483,0.4114862732723257,0.4068965517241378,0.3075231054467671,0,0,0.4162196276427895,0.4218996528873461,0.5295045755758915,0.3967672413793102,0.3969827586206896,0.4357758620689654,0.307676181788274,0.3398471208415774,0.3244398573432274,0.41550962448721984,0.004850244919212737,0.5019722309876932,0.09124782342980124,0.39728807471264355,0.0012694394430378213,0.4329442049808429,0.038613798367501284,0.3248543309967135,0.013812704843942421,0.3192804062801772,0.00990336915422603
2006-11-13,0.4195749147205457,0.3923664122137404,0.4185104393892176,0.3925948592411261,0.4187145557655955,0.3947448823709136,0.4200063111391606,0.389655172413793,0.3146315556240506,0,0,0.4114862732723257,0.4133796150205111,0.4910066266961185,0.4068965517241378,0.3962643678160918,0.4172413793103448,0.3075231054467671,0.3309526070457664,0.3203524595735758,0.4129062795834648,0.002504655706305908,0.48175028926054475,0.0807411463082103,0.3997665229885056,0.0049157304861886355,0.4258620689655171,0.034383128449482464,0.31677332714801093,0.011354141450552923,0.31907781795815504,0.010133682694979301
2006-11-20,0.4198373130411965,0.3981679389312977,0.4188220629479587,0.3987148102815178,0.4193446754883429,0.3999388939810571,0.4206374250552224,0.3873563218390804,0.3094757368809682,0,0,0.4200063111391606,0.4105396023982328,0.4528242347743767,0.389655172413793,0.3991379310344827,0.4211206896551723,0.3146315556240506,0.3209414143112363,0.3199840385482551,0.41456295361312717,0.004398030881923956,0.4643683601556747,0.06764577452365532,0.3981142241379309,0.007107441458667752,0.4171455938697317,0.02816527308737523,0.312693064292582,0.006421074967165439,0.31947819475081307,0.009825178243364934
2006-11-27,0.4235108895303069,0.4015267175572519,0.4203801807416639,0.4029987760097919,0.4206049149338375,0.4045218454017721,0.4215840959293152,0.4216954022988505,0.2864364502270975,0,0,0.4206374250552224,0.4162196276427895,0.4348374881666139,0.3873563218390804,0.3967672413793102,0.4055316091954022,0.3094757368809682,0.307676181788274,0.3254766252426515,0.41708740927737453,0.00421301038904095,0.4490638476911748,0.05210008762407135,0.39516882183908036,0.008785026646107114,0.40950071839080454,0.02147826048049669,0.309826644935015,0.003323707222937681,0.3194013971286335,0.00990588114440029
2006-12-04,0.436893203883495,0.4116030534351145,0.4378311000311622,0.4143206854345165,0.4376181474480151,0.4167430491903452,0.439255285579047,0.4238505747126436,0.2766888601416708,0,0,0.4215840959293152,0.4114862732723257,0.4218996528873461,0.4216954022988505,0.4068965517241378,0.3969827586206896,0.2864364502270975,0.3075231054467671,0.3398471208415774,0.41842852634900596,0.004673369073649511,0.436993794046492,0.03704043722357638,0.4014008620689654,0.016096389902427198,0.40620210727969336,0.014806784774583344,0.30451671204472086,0.012420899814996158,0.3173114294061206,0.013656450161083035
2006-12-11,0.4376803988454473,0.4146564885496184,0.4362729822374571,0.4173806609547124,0.4357277882797732,0.4197983501374885,0.4360997159987376,0.420905172413793,0.2872194746316174,0,0,0.439255285579047,0.4200063111391606,0.4133796150205111,0.4238505747126436,0.389655172413793,0.3962643678160918,0.2766888601416708,0.3146315556240506,0.3309526070457664,0.42537077942568624,0.009279020182079704,0.42947301988008824,0.023081001638257517,0.4056393678160919,0.019825981041694918,0.4052083333333332,0.012921652087898151,0.2968081507184468,0.018170484546914906,0.3133321796393242,0.017737608851188885
2006-12-18,0.4337444240356861,0.4253435114503817,0.4425054534122778,0.4277845777233782,0.4420289855072465,0.4301863733577758,0.443357526033449,0.4244252873563218,0.292424589145694,0,0,0.4360997159987376,0.4206374250552224,0.4105396023982328,0.420905172413793,0.3873563218390804,0.3991379310344827,0.2872194746316174,0.3094757368809682,0.3209414143112363,0.4293941306405805,0.009658912751377566,0.4248974439886399,0.013025696978999801,0.4134518678160919,0.017441504475945287,0.40551364942528717,0.013270397562477894,0.2899551304703385,0.013867382913322459,0.3105710975608277,0.019073915045683478
2006-12-25,0.4311204408291786,0.4363358778625955,0.4468681832346524,0.4384944920440636,0.4464398235664776,0.4421020470516345,0.447459766487851,0.4119252873563218,0.2961378579586462,0,0,0.443357526033449,0.4215840959293152,0.4162196276427895,0.4244252873563218,0.4216954022988505,0.3967672413793102,0.292424589145694,0.2864364502270975,0.307676181788274,0.4350741558851372,0.00947152852306842,0.42410855159356253,0.011360847322171512,0.42271910919540223,0.001686179171107502,0.4057890325670497,0.013652499871413835,0.28569234353651995,0.006564339731512948,0.3082744767772809,0.019492085322034423
2007-01-01,0.4269220676987666,0.4360305343511451,0.4459333125584293,0.4384944920440636,0.4451795841209831,0.4399633363886343,0.4452508677816345,0.3910919540229884,0.3025042770567618,0,0,0.447459766487851,0.439255285579047,0.4114862732723257,0.4119252873563218,0.4238505747126436,0.4068965517241378,0.2961378579586462,0.2766888601416708,0.3075231054467671,0.4415430735247711,0.004938407582976467,0.42516040812033234,0.012921615793525607,0.42027658045977007,0.0057770935073338655,0.4063218390804597,0.013765830697802942,0.28811769546940713,0.00845177332703234,0.30582957950361384,0.018971290809093017
2007-01-08,0.4156389399107845,0.4341984732824427,0.435961358678716,0.4354345165238678,0.434152488972905,0.4375190956309197,0.4332597033764593,0.3648706896551723,0.3181751432042148,0,0,0.4452508677816345,0.4360997159987376,0.4200063111391606,0.3910919540229884,0.420905172413793,0.389655172413793,0.3025042770567618,0.2872194746316174,0.3146315556240506,0.44304196907541804,0.004922418831104184,0.4271063426948564,0.014091273283210777,0.41208692528735624,0.014953389873650524,0.40583093869731784,0.014226474103528427,0.2945715496981799,0.006430239298572368,0.3027176758548792,0.015657312582739818
2007-01-15,0.3962214641826292,0.4177099236641221,0.4113430975381738,0.4192166462668298,0.4095778197857593,0.4197983501374885,0.4064373619438308,0.3461925287356321,0.3146258476926724,0,0,0.4332597033764593,0.443357526033449,0.4206374250552224,0.3648706896551723,0.4244252873563218,0.3873563218390804,0.3181751432042148,0.292424589145694,0.3094757368809682,0.44233196591984847,0.006276199697988665,0.42876301672451866,0.013486389701907906,0.39807830459770105,0.026060552670812982,0.4032147988505746,0.018415434954995723,0.30231046684132923,0.011365990156754994,0.3016528872014166,0.013898274809332475
2007-01-22,0.3875623196011545,0.4006106870229007,0.3910875662200062,0.4026927784577724,0.3887838689350978,0.4011610143599144,0.3856106027137899,0.3609913793103447,0.3165322967729946,0,0,0.4064373619438308,0.447459766487851,0.4215840959293152,0.3461925287356321,0.4119252873563218,0.4216954022988505,0.3146258476926724,0.2961378579586462,0.2864364502270975,0.4331019248974439,0.018839393478334764,0.42842116335331853,0.01403129439392584,0.37852011494252863,0.02889830630850007,0.398802681992337,0.024738133658972563,0.3078607814780738,0.010300020293887475,0.3011265899832029,0.013203680720065164
2007-01-29,0.3831015481500917,0.3908396946564885,0.3917108133374881,0.3922888616891065,0.3900441083805924,0.393217231897342,0.3893972862101609,0.3864224137931034,0.3189768481114265,0,0,0.3856106027137899,0.4452508677816345,0.439255285579047,0.3609913793103447,0.3910919540229884,0.4238505747126436,0.3165322967729946,0.3025042770567618,0.2766888601416708,0.4176396339539286,0.02681862874087923,0.4258704112759019,0.01851643015051829,0.3657866379310344,0.018691545362885562,0.3958213601532566,0.027053180050584956,0.3129593911816609,0.0071193682349191545,0.30186459956526296,0.013835434682178328
2007-02-05,0.3888743112044082,0.3954198473282443,0.397631660953568,0.394736842105263,0.3985507246376813,0.3974946532233425,0.3994951088671504,0.3999281609195402,0.3129970116384717,0,0,0.3893972862101609,0.4332597033764593,0.4360997159987376,0.3864224137931034,0.3648706896551723,0.420905172413793,0.3189768481114265,0.3181751432042148,0.2872194746316174,0.4036762385610602,0.02170300187857818,0.42402966235405487,0.021006849938110285,0.3646192528735631,0.016614719132791465,0.39411518199233714,0.026936571720669985,0.31707753394532706,0.0019252869433153596,0.30281907812065123,0.014633367197903169
2007-02-12,0.3996326423510889,0.4125190839694657,0.4116547210969148,0.4100367197062423,0.4136735979836168,0.4149098686220593,0.4143262858946039,0.3957614942528735,0.3046623940205784,0,0,0.3994951088671504,0.4064373619438308,0.443357526033449,0.3999281609195402,0.3461925287356321,0.4244252873563218,0.3129970116384717,0.3146258476926724,0.292424589145694,0.39523508993373296,0.009492968732410047,0.42232039549805406,0.02216644275625212,0.37338362068965514,0.024273070604174798,0.394971264367816,0.026945184037319027,0.3157830010538913,0.0025731202864624756,0.30268286612185297,0.014520589934349373
